occupation_pred,BASE_CUSTOMER_ID
21.0,174147
12.0,158825
14.0,172854
16.0,190186
11.0,128604
16.0,190617
14.0,98366
12.0,96607
13.0,83101
11.0,122518
11.0,58317
12.0,23102
15.0,68970
19.0,129730
10.0,11830
13.0,15555
13.0,90118
13.0,89223
12.0,145646
19.0,90431
13.0,68707
12.0,87839
19.0,152222
21.0,154124
13.0,108143
13.0,54077
15.0,131581
15.0,194267
11.0,74612
19.0,167748
11.0,34614
15.0,33014
14.0,121915
12.0,97280
9.0,194846
12.0,69948
12.0,46438
12.0,156963
13.0,133419
14.0,24198
19.0,23400
22.0,151674
12.0,86433
10.0,106293
15.0,192267
9.0,193763
11.0,176183
14.0,102347
11.0,23806
18.0,180601
13.0,195971
20.0,196021
14.0,196105
12.0,82173
12.0,12604
13.0,63181
13.0,37437
12.0,116124
13.0,91834
12.0,21035
13.0,48267
10.0,4033
9.0,192296
13.0,32711
11.0,24931
12.0,145969
14.0,91008
20.0,135213
12.0,158544
17.0,120963
14.0,40669
11.0,168606
13.0,104436
14.0,10122
12.0,192900
13.0,83710
18.0,123781
11.0,174829
12.0,124411
15.0,147827
9.0,32917
10.0,154638
13.0,167502
14.0,140199
11.0,63914
12.0,2689
11.0,127450
16.0,1696
10.0,123983
12.0,125322
19.0,188063
14.0,189533
11.0,113296
15.0,89690
21.0,167225
17.0,24081
11.0,189790
13.0,50149
16.0,189126
11.0,55874
18.0,188227
14.0,156735
13.0,190461
10.0,173208
11.0,145160
13.0,83126
13.0,95915
21.0,182622
11.0,149808
12.0,66825
10.0,138201
16.0,81341
13.0,78861
12.0,173113
17.0,51696
12.0,189753
19.0,46630
15.0,119460
16.0,59285
12.0,170791
16.0,63934
12.0,63178
17.0,179135
15.0,11072
15.0,167581
8.0,160173
11.0,82454
14.0,153265
11.0,252
21.0,148857
12.0,156103
10.0,49171
19.0,123214
10.0,11852
13.0,193582
16.0,175658
13.0,23337
10.0,173155
16.0,167321
19.0,140375
18.0,29730
16.0,167962
12.0,191594
13.0,193777
12.0,192348
11.0,129212
16.0,20852
19.0,126348
10.0,186822
20.0,176312
18.0,184898
13.0,2424
10.0,78807
20.0,195040
11.0,151019
12.0,23797
9.0,126451
17.0,74912
13.0,60751
19.0,105631
9.0,85544
20.0,173940
15.0,94086
15.0,192143
15.0,192795
11.0,150813
11.0,101271
13.0,66146
13.0,81795
16.0,120319
12.0,22563
19.0,122014
8.0,34153
13.0,82831
15.0,193127
11.0,14479
11.0,123269
23.0,162652
13.0,14258
13.0,190944
10.0,1554
21.0,56749
14.0,58499
12.0,165100
11.0,26117
20.0,84210
19.0,4188
12.0,184044
13.0,34785
10.0,30548
16.0,191265
18.0,114446
11.0,180321
14.0,64627
13.0,3391
13.0,719
14.0,56978
12.0,85905
14.0,86494
10.0,6271
12.0,162726
15.0,141471
21.0,135942
20.0,76946
22.0,185812
13.0,100856
21.0,146330
13.0,49500
12.0,20879
14.0,192907
14.0,144684
23.0,138370
20.0,146050
19.0,69839
13.0,182226
17.0,142866
12.0,144553
14.0,93925
17.0,74738
11.0,59990
22.0,149139
18.0,104811
13.0,45982
13.0,26750
10.0,140223
19.0,69199
12.0,166052
11.0,194976
16.0,16108
17.0,123994
13.0,11584
11.0,135544
19.0,92647
16.0,108853
8.0,180413
12.0,91001
12.0,49180
14.0,153689
11.0,183279
12.0,158587
13.0,24954
15.0,194832
10.0,179794
17.0,130668
10.0,38761
13.0,5402
22.0,59055
15.0,130729
13.0,114019
11.0,88232
11.0,37092
18.0,94836
17.0,122996
18.0,47746
17.0,153100
12.0,168156
15.0,52909
11.0,70038
13.0,63676
13.0,111989
17.0,23852
13.0,74181
13.0,69283
8.0,191974
15.0,98268
11.0,81407
20.0,124310
13.0,124125
23.0,152749
16.0,165315
11.0,133153
21.0,106944
10.0,82479
15.0,57003
17.0,66256
12.0,136934
19.0,166507
12.0,87992
13.0,29994
18.0,111031
13.0,152794
12.0,74240
13.0,116037
12.0,168213
9.0,109854
16.0,154908
11.0,7103
20.0,147348
18.0,91081
10.0,107994
11.0,130855
19.0,194174
20.0,28883
18.0,180328
17.0,33814
11.0,123343
15.0,175417
17.0,172194
18.0,157277
19.0,195561
16.0,113299
15.0,65096
21.0,195579
15.0,155318
11.0,168163
13.0,35989
12.0,74000
18.0,100986
12.0,164240
12.0,85835
15.0,68562
11.0,146352
21.0,145612
11.0,186598
11.0,149336
18.0,4239
11.0,178966
13.0,56624
11.0,11202
10.0,13397
19.0,35911
13.0,1222
12.0,161740
12.0,131542
13.0,58003
13.0,27885
11.0,195018
22.0,164565
15.0,158881
10.0,65753
17.0,7323
15.0,110656
20.0,26913
13.0,150482
21.0,31563
16.0,50694
10.0,117657
18.0,146071
18.0,190642
12.0,237
12.0,149837
13.0,63571
13.0,25447
13.0,140891
13.0,28560
21.0,133077
20.0,79304
15.0,36161
14.0,118174
10.0,135061
13.0,143937
17.0,128574
23.0,161745
14.0,8662
13.0,76136
20.0,155596
15.0,48788
13.0,43143
20.0,142402
17.0,93716
11.0,178593
13.0,113730
13.0,36360
13.0,195386
11.0,76530
12.0,44764
11.0,192229
13.0,58413
10.0,119125
19.0,35085
13.0,40032
12.0,89988
22.0,165099
15.0,161447
18.0,171633
11.0,131719
11.0,56546
23.0,163086
20.0,182019
15.0,112412
12.0,39045
11.0,189030
11.0,95351
11.0,173366
18.0,94451
20.0,147762
15.0,2110
17.0,122682
13.0,34834
15.0,182705
13.0,15838
13.0,196377
12.0,160479
13.0,74745
12.0,180783
17.0,133687
10.0,93773
11.0,97272
12.0,9597
19.0,168802
20.0,167206
19.0,137621
21.0,134423
15.0,76388
12.0,115363
22.0,178015
9.0,172620
16.0,107132
12.0,15787
13.0,18205
17.0,150203
13.0,162830
9.0,192322
11.0,91709
14.0,12122
11.0,166527
11.0,180911
19.0,156831
11.0,84559
13.0,25692
19.0,122900
17.0,86162
20.0,27252
19.0,112862
12.0,168573
16.0,162987
12.0,162834
13.0,15684
12.0,152882
10.0,61971
18.0,45804
20.0,4194
21.0,146580
11.0,115562
13.0,23216
17.0,3271
18.0,162067
10.0,152757
13.0,103996
13.0,83080
13.0,81740
12.0,47503
13.0,57430
10.0,159955
11.0,33309
19.0,71937
14.0,85355
11.0,183493
12.0,60616
19.0,92354
22.0,163837
11.0,46155
15.0,5050
21.0,147482
13.0,90062
9.0,141353
11.0,97212
11.0,165517
16.0,162242
11.0,151221
19.0,148598
11.0,99060
21.0,127708
17.0,115751
16.0,195378
16.0,164699
13.0,98393
11.0,170148
13.0,31769
23.0,141698
15.0,196483
17.0,191726
22.0,82593
21.0,117505
11.0,16116
12.0,147639
20.0,78552
16.0,134845
15.0,155992
11.0,170541
18.0,59631
18.0,162571
13.0,45901
14.0,25246
11.0,133086
12.0,141980
11.0,128071
16.0,49061
12.0,163169
22.0,144222
13.0,91971
16.0,116637
18.0,161861
11.0,57577
13.0,194419
10.0,193279
16.0,61694
13.0,36882
16.0,173670
11.0,121801
17.0,21103
15.0,62776
12.0,117852
16.0,53635
11.0,173929
18.0,2700
18.0,89993
10.0,98208
10.0,192292
14.0,194081
18.0,167810
14.0,90396
21.0,123700
11.0,11268
21.0,191818
17.0,94690
17.0,56964
13.0,107573
11.0,3369
13.0,52287
12.0,174407
13.0,11627
11.0,92812
14.0,80579
10.0,92342
13.0,122347
14.0,89023
11.0,191105
11.0,176555
11.0,24002
12.0,103568
13.0,103164
15.0,79478
8.0,196534
16.0,64318
18.0,19359
13.0,34799
14.0,83108
12.0,172964
20.0,148543
11.0,192930
15.0,191328
12.0,176059
11.0,24819
13.0,62261
12.0,185059
14.0,5360
10.0,55177
12.0,182851
11.0,114108
15.0,57743
11.0,157124
14.0,18025
21.0,167829
23.0,185156
17.0,42324
16.0,84204
11.0,67733
19.0,156930
16.0,160039
15.0,23579
12.0,159596
10.0,104745
10.0,34967
11.0,181804
23.0,153394
15.0,76183
14.0,99430
20.0,74157
18.0,150641
13.0,23239
15.0,85408
12.0,2134
12.0,187964
13.0,43163
16.0,135716
11.0,16299
15.0,192236
10.0,2254
9.0,91296
10.0,59717
20.0,96504
17.0,96076
11.0,177195
20.0,10474
15.0,142604
16.0,194781
14.0,154791
17.0,95935
19.0,158043
14.0,51268
12.0,142111
20.0,87867
8.0,134368
12.0,182563
12.0,103084
14.0,10892
9.0,104873
15.0,83190
15.0,111299
16.0,107719
18.0,136933
16.0,165816
21.0,125235
13.0,191764
17.0,12214
13.0,93855
13.0,35287
11.0,111408
17.0,184513
17.0,165664
11.0,155586
16.0,71354
13.0,179061
13.0,115639
14.0,169207
13.0,95112
16.0,81906
12.0,7366
18.0,57736
19.0,56025
13.0,10891
18.0,110619
13.0,130587
11.0,134768
13.0,151789
12.0,24223
17.0,113766
11.0,155754
11.0,184523
20.0,183560
12.0,189625
21.0,40083
23.0,141279
12.0,157275
20.0,22543
12.0,77601
10.0,120204
13.0,103637
12.0,166274
12.0,26963
17.0,46073
16.0,167807
13.0,173165
17.0,192662
12.0,192711
12.0,59062
12.0,122765
12.0,127953
14.0,122866
19.0,64105
12.0,179629
21.0,43782
14.0,84174
18.0,110885
18.0,62847
9.0,157838
14.0,102733
18.0,48666
16.0,11096
20.0,62480
19.0,60949
18.0,140993
12.0,104144
14.0,34351
11.0,162920
20.0,100005
10.0,59000
16.0,190478
16.0,191385
13.0,121231
13.0,192159
9.0,192418
22.0,34293
14.0,36367
11.0,29749
19.0,145994
18.0,47948
12.0,148593
19.0,175612
19.0,118242
8.0,188099
20.0,169586
15.0,7898
18.0,87332
11.0,53484
12.0,177208
13.0,30494
19.0,187405
11.0,65585
10.0,16082
16.0,58840
9.0,164621
18.0,176425
12.0,67000
12.0,95742
12.0,45701
12.0,135808
11.0,149207
13.0,72804
17.0,110060
10.0,108843
11.0,164550
16.0,168371
14.0,43437
11.0,182949
17.0,23951
17.0,156756
17.0,148101
12.0,20766
12.0,155664
11.0,195745
19.0,27850
13.0,3221
16.0,14444
12.0,117078
8.0,193162
11.0,3425
18.0,157798
14.0,93303
17.0,95151
10.0,1278
19.0,147493
13.0,47591
17.0,50675
18.0,83577
12.0,110069
12.0,101237
13.0,85004
16.0,40572
12.0,116394
12.0,78388
12.0,8318
12.0,20700
20.0,73389
12.0,154779
11.0,157701
12.0,159429
13.0,146876
13.0,4502
12.0,154423
18.0,114246
13.0,8613
13.0,8022
11.0,123063
21.0,144162
14.0,73034
12.0,116343
15.0,99679
16.0,79932
19.0,171731
18.0,172029
11.0,73990
14.0,73602
12.0,38791
13.0,176254
18.0,152934
17.0,70490
16.0,136380
12.0,177761
13.0,31438
16.0,159236
23.0,118513
11.0,17632
18.0,160831
21.0,142036
23.0,38682
12.0,7293
8.0,167945
15.0,28106
10.0,30819
13.0,39906
14.0,108436
12.0,140641
18.0,135070
12.0,85083
18.0,147057
13.0,111265
10.0,187230
20.0,89144
20.0,112824
14.0,59453
19.0,3267
10.0,18365
12.0,143912
19.0,154717
22.0,136211
10.0,142256
19.0,166670
10.0,87788
12.0,172426
16.0,149149
16.0,135699
21.0,87221
16.0,32113
12.0,95236
10.0,190539
13.0,149615
16.0,157949
19.0,119974
12.0,166826
12.0,167365
10.0,23710
12.0,122323
14.0,192145
10.0,125545
22.0,193875
15.0,195231
21.0,127583
12.0,170618
13.0,8144
13.0,94192
13.0,80580
15.0,174037
12.0,117956
12.0,163986
13.0,108744
11.0,164439
11.0,45045
11.0,192514
14.0,29380
10.0,117545
13.0,76993
19.0,76396
11.0,194008
15.0,74543
11.0,32845
21.0,178354
22.0,185601
9.0,85616
15.0,142452
9.0,177216
18.0,33117
11.0,11774
11.0,36415
12.0,22484
16.0,85218
13.0,88550
11.0,177281
11.0,170292
16.0,193044
13.0,109541
15.0,96823
17.0,193608
11.0,140726
19.0,155276
17.0,84704
17.0,71479
10.0,10622
19.0,83917
13.0,61629
17.0,72806
10.0,93570
11.0,141684
14.0,158617
12.0,127376
10.0,110801
13.0,71008
17.0,41836
16.0,196342
20.0,89820
10.0,79765
19.0,57717
9.0,144737
12.0,68975
19.0,44678
15.0,112415
12.0,78812
11.0,114043
19.0,92305
13.0,35497
11.0,107617
10.0,67414
12.0,43401
18.0,178968
12.0,76293
12.0,176471
18.0,195531
12.0,54007
11.0,5130
16.0,162423
20.0,168964
11.0,190853
12.0,88038
13.0,114552
12.0,37557
12.0,93757
19.0,144122
12.0,83041
13.0,95712
18.0,171334
7.0,10754
12.0,38632
10.0,176787
19.0,152561
14.0,191840
19.0,52975
13.0,108490
17.0,196491
11.0,142009
13.0,65201
9.0,17137
12.0,95931
12.0,79378
12.0,42181
13.0,174594
15.0,31738
10.0,35326
11.0,120716
13.0,35874
10.0,3786
11.0,178640
18.0,135215
16.0,194510
12.0,134065
9.0,37131
12.0,104792
13.0,28466
13.0,195668
12.0,195580
11.0,105435
15.0,84224
11.0,172780
23.0,195292
19.0,190102
17.0,172272
17.0,195241
16.0,128510
13.0,82361
12.0,27010
21.0,165606
9.0,109182
11.0,45453
12.0,85434
12.0,98758
18.0,127686
16.0,38123
10.0,179716
12.0,132903
14.0,191387
13.0,16571
21.0,43219
8.0,195662
16.0,195735
12.0,68003
13.0,36272
11.0,190782
20.0,99807
23.0,153735
19.0,165730
18.0,195256
11.0,191625
10.0,63418
17.0,11170
11.0,165053
13.0,80608
12.0,63425
13.0,97936
18.0,160528
11.0,178709
19.0,192722
15.0,166303
8.0,168166
17.0,172220
19.0,167443
15.0,167529
11.0,55365
12.0,64840
19.0,93972
16.0,127789
13.0,193157
12.0,89162
16.0,160815
11.0,79087
12.0,85645
12.0,76350
13.0,53805
23.0,71906
15.0,61954
12.0,185557
10.0,24668
20.0,169117
12.0,168346
13.0,119995
19.0,136936
19.0,46840
17.0,60474
11.0,55320
12.0,73643
12.0,132527
9.0,164192
13.0,123886
19.0,167387
11.0,23464
12.0,90889
18.0,190558
12.0,124246
12.0,138243
12.0,44752
11.0,163792
11.0,125431
18.0,109080
12.0,55123
15.0,82658
19.0,146701
12.0,184865
11.0,80000
12.0,16853
12.0,57048
9.0,128649
11.0,20405
11.0,94504
12.0,137972
11.0,83153
9.0,48727
12.0,84535
19.0,15695
17.0,63253
11.0,188949
20.0,101938
14.0,193785
20.0,147809
16.0,187739
22.0,122356
12.0,119850
21.0,23143
18.0,158832
12.0,191408
19.0,108981
12.0,150388
15.0,139893
13.0,93155
16.0,88927
15.0,90275
19.0,163892
13.0,191067
11.0,194212
11.0,150677
17.0,8828
20.0,167908
12.0,97088
8.0,194874
12.0,58344
18.0,186691
11.0,185292
10.0,52718
10.0,31954
14.0,192508
12.0,192788
8.0,24509
18.0,117817
12.0,65554
16.0,49791
13.0,37949
13.0,79756
20.0,158880
17.0,118007
13.0,97111
17.0,118897
16.0,82402
11.0,88461
14.0,50118
13.0,99716
13.0,21822
14.0,311
11.0,121342
23.0,175161
17.0,148981
16.0,196113
11.0,77255
11.0,87996
16.0,155565
8.0,196537
20.0,70123
14.0,79978
11.0,155678
21.0,195720
13.0,81336
13.0,119566
22.0,124777
11.0,185893
11.0,165141
13.0,23702
16.0,143295
13.0,134025
10.0,51170
16.0,158202
18.0,135486
12.0,65458
17.0,155171
11.0,108874
15.0,95304
19.0,188613
17.0,120215
18.0,99964
11.0,175115
13.0,23398
15.0,126212
14.0,93445
14.0,2169
16.0,129954
9.0,63066
17.0,144925
11.0,112470
17.0,29780
19.0,127824
16.0,168922
13.0,78234
12.0,67470
11.0,143484
13.0,94049
11.0,109391
15.0,91072
13.0,33614
16.0,24287
13.0,169734
11.0,178028
14.0,63413
22.0,139003
23.0,75083
19.0,137889
20.0,159885
21.0,153460
11.0,193475
17.0,100575
17.0,64336
13.0,18705
13.0,195380
12.0,77999
11.0,120815
13.0,140501
18.0,164886
13.0,27948
10.0,78024
19.0,191186
10.0,154571
23.0,103907
16.0,146809
12.0,119738
12.0,175467
12.0,49938
9.0,68188
18.0,51059
11.0,182043
13.0,82222
9.0,65289
11.0,173688
19.0,195192
14.0,190351
9.0,135328
10.0,193223
12.0,114695
13.0,29398
12.0,161897
10.0,115225
14.0,109489
22.0,173431
17.0,118047
14.0,130150
11.0,188398
11.0,34206
11.0,2492
12.0,92259
11.0,192765
20.0,192843
12.0,106548
12.0,82344
9.0,178899
13.0,18255
15.0,136592
17.0,137007
16.0,165294
11.0,164153
13.0,18232
12.0,174897
20.0,191586
16.0,115430
11.0,148365
13.0,83703
18.0,101545
12.0,62820
14.0,46287
12.0,191664
16.0,195242
13.0,174639
11.0,118935
8.0,159263
17.0,144763
15.0,52004
11.0,32489
12.0,164432
11.0,30479
11.0,142122
17.0,44392
17.0,21921
13.0,17641
11.0,126700
15.0,83405
17.0,178532
17.0,36549
11.0,146882
16.0,127608
13.0,29918
16.0,132426
11.0,145012
17.0,27584
17.0,15509
18.0,177402
18.0,2287
17.0,175272
16.0,164660
11.0,192953
12.0,156303
14.0,36902
18.0,135427
18.0,180534
14.0,93323
13.0,160367
10.0,176702
11.0,127961
11.0,172765
11.0,194261
20.0,59588
8.0,68689
10.0,9016
19.0,153103
11.0,156753
12.0,44936
16.0,68190
19.0,92541
17.0,105308
17.0,31795
12.0,186557
10.0,180566
11.0,116644
17.0,196300
11.0,178844
12.0,111466
17.0,49625
18.0,62041
8.0,49808
20.0,183754
13.0,112441
15.0,124542
13.0,128571
16.0,166541
11.0,101948
13.0,167630
12.0,146538
12.0,104153
12.0,59313
10.0,30890
14.0,80720
12.0,126533
17.0,148784
13.0,99874
11.0,25324
10.0,138447
10.0,105536
16.0,126802
12.0,165358
13.0,132602
11.0,86965
11.0,61914
13.0,46911
12.0,36741
14.0,77443
13.0,66554
9.0,189419
12.0,83350
16.0,181765
11.0,63019
12.0,68225
16.0,152142
14.0,124567
12.0,105854
11.0,142376
17.0,140754
18.0,115550
15.0,124840
12.0,100412
11.0,30751
21.0,41159
14.0,130618
11.0,151491
15.0,61952
13.0,58553
17.0,189858
18.0,152873
11.0,189180
12.0,153642
12.0,113981
17.0,153832
23.0,152703
15.0,20176
21.0,53766
17.0,139165
15.0,156276
17.0,157706
16.0,58610
16.0,96738
14.0,157458
11.0,105400
17.0,156902
9.0,162558
14.0,138003
11.0,49052
13.0,102338
12.0,140873
9.0,162655
11.0,148390
11.0,73762
10.0,64371
11.0,190543
12.0,127718
19.0,145672
22.0,136727
11.0,187055
12.0,130092
17.0,55377
12.0,34188
18.0,48886
13.0,138568
10.0,78838
12.0,191747
17.0,125951
11.0,152899
12.0,155933
19.0,66216
12.0,120366
10.0,155123
19.0,30853
17.0,168333
15.0,9381
12.0,96161
21.0,115027
15.0,152580
12.0,149844
19.0,150132
14.0,11988
16.0,87966
20.0,127374
23.0,196281
12.0,145445
12.0,80342
20.0,171863
12.0,148951
11.0,64761
19.0,125827
17.0,14649
11.0,169979
13.0,83292
14.0,62159
10.0,134622
12.0,165110
13.0,48623
11.0,8592
12.0,169655
11.0,88202
15.0,195032
12.0,81025
11.0,165409
19.0,195395
12.0,144090
15.0,158777
16.0,122952
11.0,100822
16.0,116802
18.0,158353
16.0,3237
13.0,76512
13.0,120589
15.0,156668
13.0,51720
13.0,5114
18.0,160168
9.0,106519
13.0,138214
19.0,190356
12.0,95656
12.0,103353
17.0,31582
13.0,145280
17.0,196072
12.0,196327
22.0,196467
11.0,172383
11.0,196536
13.0,13595
17.0,159044
10.0,138152
21.0,9660
9.0,70239
13.0,92711
14.0,8445
19.0,129180
16.0,102082
17.0,160953
11.0,157131
12.0,140734
14.0,17400
9.0,159633
12.0,59478
16.0,672
12.0,121235
15.0,115572
12.0,40273
13.0,83271
19.0,27113
11.0,63256
14.0,181277
15.0,111717
11.0,83328
16.0,16901
15.0,128397
20.0,158978
17.0,121764
21.0,175899
10.0,153028
14.0,96752
17.0,4290
16.0,145944
11.0,139385
16.0,157665
12.0,173356
13.0,32359
11.0,150805
19.0,161859
15.0,195469
16.0,16305
16.0,134004
13.0,43808
12.0,113860
21.0,146138
13.0,38679
13.0,76102
12.0,122789
11.0,111603
11.0,51776
10.0,86438
9.0,163008
12.0,79177
12.0,80112
12.0,87997
11.0,32963
19.0,42
19.0,81834
18.0,161670
14.0,163301
12.0,52285
12.0,46520
17.0,122653
13.0,85827
13.0,79697
13.0,107490
12.0,111281
8.0,160394
17.0,11040
19.0,189329
17.0,108369
13.0,146041
11.0,1092
17.0,41145
18.0,129755
17.0,24820
19.0,153022
21.0,150542
12.0,119379
11.0,7450
17.0,186936
15.0,193366
10.0,124458
11.0,191958
12.0,116817
13.0,136029
12.0,137309
11.0,151812
14.0,184819
10.0,125535
11.0,131899
20.0,175661
12.0,98729
11.0,92963
16.0,192688
8.0,194898
20.0,183814
13.0,40224
12.0,75300
18.0,75329
18.0,150191
11.0,172167
10.0,4265
17.0,191815
20.0,119577
12.0,163136
12.0,160140
12.0,174464
19.0,85959
14.0,189785
17.0,191838
15.0,124976
14.0,177251
13.0,148105
11.0,82822
10.0,35625
17.0,141682
12.0,154316
15.0,84657
16.0,155418
11.0,180567
11.0,67001
11.0,108570
9.0,157698
22.0,130641
13.0,93861
13.0,76607
12.0,130051
19.0,196048
16.0,192911
12.0,143157
10.0,8999
19.0,23091
12.0,60826
12.0,147457
12.0,90082
13.0,1698
19.0,42075
9.0,192642
17.0,134567
19.0,150750
20.0,120003
18.0,109385
12.0,57262
12.0,176448
17.0,98524
17.0,113721
12.0,103160
18.0,172495
15.0,99726
14.0,71779
11.0,23477
19.0,138057
17.0,165795
13.0,165973
12.0,181960
12.0,31303
19.0,32163
17.0,142225
18.0,156052
19.0,121322
22.0,154893
12.0,154185
18.0,82720
11.0,132029
14.0,132363
14.0,150995
16.0,170978
19.0,98460
11.0,185744
17.0,107601
21.0,34445
20.0,76206
11.0,181275
18.0,20163
12.0,104431
11.0,176874
12.0,121274
17.0,74278
11.0,178569
11.0,190388
16.0,29903
17.0,145713
15.0,54517
16.0,145505
12.0,132875
12.0,102129
15.0,74757
11.0,136008
16.0,79632
15.0,163368
10.0,155053
22.0,185935
12.0,146168
12.0,131474
11.0,22866
11.0,170007
19.0,144651
15.0,119747
19.0,150743
11.0,148226
12.0,132263
13.0,159509
14.0,195482
13.0,174416
11.0,48553
16.0,16015
14.0,83541
13.0,154354
10.0,139914
23.0,190685
13.0,65432
13.0,86434
12.0,89358
13.0,82936
10.0,28797
9.0,121214
14.0,12900
13.0,57782
16.0,119049
11.0,178659
16.0,147070
14.0,56958
22.0,180465
16.0,192905
11.0,63269
15.0,159875
17.0,178815
10.0,91245
19.0,5993
10.0,180053
8.0,194768
22.0,138379
17.0,194941
16.0,192704
16.0,190844
11.0,97106
12.0,11315
10.0,6705
21.0,101979
17.0,161115
17.0,182474
14.0,12193
12.0,136177
22.0,18401
11.0,28929
17.0,34435
12.0,133672
10.0,430
12.0,173353
18.0,132934
12.0,93937
15.0,150436
14.0,120282
15.0,97958
11.0,180201
12.0,78608
13.0,113659
10.0,128781
12.0,154913
12.0,181034
21.0,158471
11.0,56764
12.0,77068
16.0,112393
17.0,133778
16.0,195575
18.0,167940
14.0,113991
12.0,67043
17.0,115806
24.0,163490
11.0,185844
16.0,194026
20.0,169645
13.0,181568
20.0,140100
11.0,15325
12.0,179045
12.0,45304
15.0,138267
18.0,46567
11.0,190721
12.0,74005
22.0,151494
15.0,100439
12.0,62165
15.0,192238
9.0,110617
13.0,158710
11.0,24716
13.0,176139
21.0,159479
18.0,78754
15.0,134124
15.0,76906
14.0,147978
20.0,116746
14.0,68090
13.0,136426
14.0,151460
11.0,179689
8.0,47611
11.0,83291
20.0,163104
22.0,177422
15.0,79515
20.0,189969
16.0,63777
13.0,116876
21.0,136725
22.0,191863
12.0,175466
22.0,161378
9.0,64982
13.0,66022
11.0,44625
18.0,190665
9.0,145757
11.0,50695
11.0,163004
15.0,101147
16.0,161916
13.0,50970
20.0,157100
12.0,101527
12.0,10815
18.0,124330
19.0,194485
19.0,68872
18.0,167664
13.0,97425
12.0,97377
11.0,88433
12.0,139876
20.0,69558
12.0,191749
23.0,132513
11.0,164048
17.0,126538
10.0,72787
9.0,171657
17.0,145077
11.0,102383
16.0,99536
13.0,52193
17.0,85683
18.0,13223
17.0,73731
17.0,44702
10.0,116335
17.0,131232
16.0,125983
12.0,159944
11.0,192803
11.0,88271
13.0,136118
16.0,14578
11.0,146746
21.0,166006
12.0,170870
15.0,189693
12.0,183579
12.0,122580
14.0,75333
15.0,121759
14.0,126280
11.0,167597
13.0,65731
16.0,141139
19.0,108136
16.0,31253
12.0,188163
19.0,148329
12.0,162859
14.0,190791
19.0,77813
18.0,129517
12.0,133329
10.0,134352
17.0,129895
14.0,95734
15.0,137577
18.0,82572
10.0,96679
12.0,142109
12.0,120735
12.0,77944
10.0,166076
13.0,99226
11.0,184200
21.0,162944
16.0,114046
23.0,123241
12.0,56033
17.0,121941
20.0,138915
18.0,159963
9.0,153074
11.0,192750
20.0,16158
14.0,17397
14.0,151743
12.0,95239
10.0,195361
17.0,17345
17.0,186602
16.0,147365
13.0,28952
14.0,8519
14.0,106917
17.0,191196
16.0,194525
11.0,19493
18.0,133711
12.0,115005
18.0,146836
17.0,132172
22.0,177428
18.0,16272
14.0,131539
12.0,130768
12.0,185699
17.0,122670
16.0,166538
17.0,126512
20.0,57559
15.0,171004
18.0,103276
12.0,164910
11.0,127197
9.0,66926
11.0,58449
8.0,167518
11.0,166943
12.0,67042
15.0,49929
9.0,2367
11.0,108808
17.0,132647
16.0,77721
14.0,81134
15.0,67345
16.0,169125
16.0,23493
18.0,169262
23.0,132781
21.0,93611
13.0,90951
14.0,193734
13.0,123225
11.0,72271
16.0,31039
20.0,150516
21.0,190646
13.0,151219
22.0,121784
17.0,92840
15.0,51341
14.0,190814
19.0,32036
20.0,152647
19.0,28060
13.0,103673
10.0,140681
11.0,107298
14.0,18400
11.0,62999
15.0,46336
11.0,153505
20.0,69851
14.0,118803
16.0,133314
17.0,193337
8.0,196328
10.0,95637
18.0,150231
13.0,46198
18.0,194092
12.0,194124
11.0,130506
13.0,86642
16.0,153636
13.0,113519
12.0,85794
15.0,126884
18.0,140209
17.0,162691
15.0,113267
16.0,70102
18.0,167446
10.0,141740
14.0,89813
12.0,102275
12.0,131258
12.0,77297
16.0,48184
8.0,107521
12.0,21864
19.0,147755
12.0,101016
16.0,131576
12.0,22034
12.0,172655
12.0,150232
15.0,123874
12.0,28006
13.0,2224
11.0,10043
12.0,178973
21.0,131235
11.0,9487
11.0,135172
11.0,169758
12.0,148296
13.0,37271
16.0,85458
13.0,90029
20.0,120445
11.0,154556
15.0,60664
19.0,126428
11.0,178452
15.0,75919
11.0,166545
18.0,117895
11.0,190851
19.0,192675
11.0,195487
19.0,163533
15.0,194400
17.0,160777
18.0,155523
17.0,169977
10.0,32024
17.0,141678
16.0,70372
12.0,35123
11.0,165155
17.0,147446
21.0,145395
12.0,71618
15.0,189218
15.0,80259
13.0,23655
15.0,90274
18.0,196438
12.0,104105
21.0,178385
12.0,17379
11.0,163406
16.0,158501
12.0,20856
17.0,77781
12.0,59447
12.0,111609
14.0,99316
10.0,18031
10.0,120197
20.0,88848
9.0,163661
12.0,135318
12.0,71138
14.0,76442
14.0,114989
10.0,60117
13.0,106285
16.0,158565
18.0,157555
19.0,44203
15.0,151198
12.0,189923
14.0,1483
15.0,125802
14.0,147709
20.0,191161
16.0,117310
20.0,151866
19.0,168795
16.0,29935
23.0,17081
11.0,184839
18.0,27234
19.0,5997
12.0,183255
11.0,58832
14.0,48410
18.0,98901
14.0,149188
11.0,1309
16.0,133084
18.0,196400
11.0,114591
11.0,194154
12.0,164143
23.0,139560
13.0,97906
8.0,105369
11.0,40827
13.0,26196
20.0,74837
12.0,30841
12.0,185635
13.0,30742
10.0,192938
19.0,7161
19.0,165079
18.0,144854
