,BASE_CUSTOMER_ID,BIRTHDAY_Y
414910,97088,1959
414922,194874,1958
414957,24973,1966
414961,52718,1958
414965,31954,1958
415031,24509,1958
415107,37949,1959
415110,79756,1965
415176,97111,1959
415204,88461,1958
415268,99716,1959
415274,21822,1959
415284,311,1959
415314,121342,1959
415352,77255,1959
415360,87996,1959
415424,155678,1959
415467,81336,1959
415493,119566,1959
415497,30845,1959
415568,185893,1959
415574,165141,1959
415620,23702,1959
415684,51170,1958
415770,65458,1959
415847,108874,1959
415852,4061,1959
415903,175115,1959
415912,23398,1959
415959,2169,1959
415962,63066,1958
415981,112470,1959
416042,78234,1959
416049,143484,1959
416082,94049,1959
416099,109391,1959
416132,33614,1959
416147,4664,1959
416223,63413,1959
416330,193475,1959
416354,119660,1959
416368,18705,1959
416463,120815,1959
416508,78024,1958
416617,49938,1959
416644,68188,1958
416647,182043,1959
416675,173688,1959
416703,135328,1958
416718,114695,1959
416724,29398,1959
416752,115225,1958
416818,188398,1959
416843,34206,1959
416888,92259,1959
416911,192765,1959
416957,82344,1959
416961,178899,1958
416991,18255,1959
417073,164153,1959
417144,174897,1959
417248,148365,1959
417289,62820,1959
417320,118935,1959
417348,159263,1958
417404,30479,1959
417441,142122,1959
417461,17641,1959
417470,126700,1959
417544,146882,1959
417568,29918,1959
417628,145012,1959
417743,156303,1959
417824,176702,1959
417854,127961,1959
417856,172765,1959
417867,194261,1959
418007,156753,1959
418064,186557,1959
418077,180566,1959
418121,116644,1959
418164,178844,1959
418172,111466,1959
418232,112441,1959
418265,128571,1959
418306,146538,1959
418310,104153,1959
418311,59313,1959
418343,30890,1958
418375,126533,1959
418384,99874,1959
418394,25324,1959
418400,138447,1958
418452,105536,1958
418460,165358,1959
418470,86965,1959
418537,46911,1959
418538,36741,1959
418547,66554,1959
418558,189419,1958
418574,83350,1959
418594,63019,1959
418595,68225,1959
418678,142376,1959
418722,100412,1959
418741,30751,1959
418810,151491,1959
418837,58553,1959
418840,189180,1959
418883,113981,1959
419094,105400,1959
419107,123144,1959
419143,49052,1959
419144,102338,1959
419195,148390,1959
419214,64371,1958
419223,190543,1959
419224,127718,1959
419276,187055,1959
419303,34188,1959
419319,138568,1959
419320,78838,1958
419382,152899,1959
419426,155933,1959
419440,120366,1959
419443,155123,1958
419475,96161,1959
419515,149844,1959
419550,11988,1959
419627,145445,1959
419709,80342,1959
419727,148951,1959
419776,64761,1959
419839,169979,1959
419924,165110,1959
419932,48623,1959
419941,8592,1959
419966,169655,1959
419972,88202,1959
420021,144090,1959
420052,100822,1959
420156,76512,1959
420164,120589,1959
420174,51720,1959
420178,5114,1959
420199,106519,1958
420238,95656,1959
420239,103353,1959
420328,145280,1959
420348,172383,1959
420349,196536,1959
420358,13595,1959
420368,138152,1958
420405,70239,1958
420414,92711,1959
420444,8445,1959
420469,157131,1959
420476,140734,1959
420482,17400,1959
420483,159633,1958
420588,40273,1959
420595,83271,1959
420612,47056,1966
420636,63256,1959
420900,139385,1959
420937,173356,1959
420957,32359,1959
421108,43808,1959
421135,76102,1959
421170,111603,1958
421179,51776,1959
421195,86438,1958
421196,163008,1958
421238,80112,1959
421294,87997,1959
421296,32963,1958
421399,52285,1959
421426,85827,1959
421454,41746,1966
421464,160394,1958
421509,146041,1959
421512,1092,1958
421825,191958,1959
421838,116817,1959
421878,151812,1959
421947,125535,1958
421959,98729,1959
422050,92963,1959
422062,194898,1958
422126,3327,1966
422148,40224,1959
422256,172167,1959
422257,4265,1958
422292,163136,1959
422299,160140,1959
422332,174464,1959
422334,85959,1973
422361,65918,1959
422428,82822,1959
422439,35625,1958
422456,154316,1959
422543,180567,1959
422554,67001,1959
422556,108570,1959
422573,157698,1958
422588,93861,1959
422593,76607,1959
422623,130051,1959
422649,143157,1959
422677,60826,1959
422683,147457,1959
422705,90082,1959
422718,1698,1959
422734,192642,1958
422844,57262,1959
422858,176448,1959
422905,103160,1959
423004,181960,1959
423224,132029,1959
423337,185744,1959
423431,104431,1959
423438,176874,1959
423458,178569,1959
423545,132875,1959
423587,136008,1959
423650,155053,1959
423690,146168,1959
423701,131474,1959
423710,22866,1959
423713,170007,1959
423829,132263,1959
423967,154354,1959
423971,139914,1958
424012,86434,1959
424055,82936,1959
424079,28797,1958
424081,121214,1958
424090,12900,1966
424113,178659,1959
424219,63269,1959
424327,91245,1958
424389,147722,1959
424477,97106,1959
424511,6705,1958
424566,136177,1959
424589,28929,1958
424598,34435,1966
424600,133672,1959
424619,110439,1959
424621,173353,1959
424651,93937,1959
424652,109377,1966
424730,114454,1959
424732,180201,1959
424766,78608,1959
424780,128781,1958
424789,154913,1959
424793,181034,1959
424809,56764,1959
424862,77068,1959
424907,112393,1966
425031,67043,1959
425055,185844,1959
425112,15325,1958
425115,179045,1959
425132,45304,1959
425212,109735,1966
425219,190721,1959
425238,74005,1959
425255,100439,1966
425297,62165,1959
425344,110617,1958
425492,134124,1966
425680,179689,1959
425695,47611,1958
425829,116876,1959
425848,175466,1959
425863,64982,1958
425876,66022,1959
425917,50695,1959
425984,50970,1959
425991,101527,1959
426008,10815,1959
426061,97377,1959
426063,88433,1959
426121,191749,1959
426198,164048,1959
426247,171657,1958
426322,116335,1959
426348,159944,1959
426371,192803,1959
426429,136118,1959
426515,170870,1959
426533,24412,1966
426578,183579,1959
426689,167597,1959
426712,65731,1959
426771,31253,1966
426881,133329,1959
426995,142109,1959
427023,120735,1959
427048,184200,1959
427161,153074,1958
427163,192750,1959
427182,17397,1959
427242,177049,1959
427256,95239,1959
427370,28952,1965
427400,19493,1959
427402,115005,1959
427473,130768,1959
427560,164910,1959
427607,58449,1959
427648,167518,1958
427678,166943,1959
427716,67042,1959
427762,108808,1959
427936,90951,1959
428023,123225,1959
428034,72271,1959
428057,31039,1966
428255,103673,1959
428263,140681,1958
428333,153505,1959
428387,95637,1958
428411,46198,1959
428457,194124,1959
428461,130506,1959
428656,141740,1959
428666,89813,1959
428667,102275,1959
428685,77297,1959
428702,107521,1958
428716,21864,1959
428755,101016,1959
428804,22034,1959
428850,150232,1959
428906,28006,1959
428921,10030,1966
428923,10043,1958
428976,9487,1959
428977,135172,1959
429011,169758,1959
429014,148296,1959
429018,37271,1959
429029,90029,1959
429045,154556,1959
429133,178452,1959
429184,166545,1959
429212,195487,1959
429366,92757,1959
429388,165155,1959
429480,23655,1959
429531,104105,1959
429575,17379,1959
429583,163406,1959
429621,20856,1959
429635,59447,1959
429653,111609,1959
429718,120197,1958
429774,163661,1958
429782,135318,1959
429801,71138,1959
429874,106285,1959
430033,184839,1959
430072,166845,1959
430120,183255,1959
430264,164143,1959
430330,105369,1958
430337,40827,1959
430398,30841,1959
430418,30742,1959
430431,60509,1959
430461,87233,1959
430509,168411,1959
430567,155340,1959
430584,39400,1959
430590,73337,1959
430608,187375,1959
430624,156222,1958
430646,195517,1959
430687,142332,1959
430754,57901,1959
430774,28306,1966
430819,106895,1958
430861,15982,1959
430865,118064,1959
430916,171952,1959
430969,3748,1958
431019,190391,1959
431030,33615,1966
431038,31255,1966
431050,3881,1959
431071,93642,1959
431218,5774,1958
431235,39194,1959
431277,79468,1965
431337,90730,1959
431361,166343,1959
431385,68937,1959
431390,184657,1959
431438,79027,1966
431509,63569,1959
431542,174510,1959
431575,175427,1959
431596,41400,1959
431713,94549,1959
431725,134781,1959
431746,35435,1966
431801,45904,1959
431849,140943,1959
431889,168749,1959
431896,127974,1959
431901,127228,1959
431914,32050,1959
432050,103546,1959
432056,15384,1959
432077,47125,1959
432153,95125,1959
432168,72114,1959
432226,131490,1959
432259,186784,1959
432321,110772,1959
432337,49720,1959
432360,76929,1959
432389,78695,1959
432436,176499,1959
432449,179159,1959
432518,155531,1959
432520,115478,1959
432536,76635,1959
432562,85066,1959
432588,191014,1959
432593,165483,1959
432681,18810,1959
432696,111300,1959
432704,92525,1965
432740,183640,1959
432767,111918,1959
432772,144110,1959
432812,51011,1965
432815,129689,1959
432851,129239,1958
432955,150733,1959
433028,56456,1958
433034,102634,1959
433065,161265,1959
433111,140760,1959
433149,49692,1959
433160,166771,1959
433184,55478,1959
433213,14294,1959
433218,53573,1959
433228,129493,1959
433270,143142,1959
433293,183753,1959
433303,134873,1959
433355,106483,1966
433363,113067,1959
433440,11998,1959
433444,135694,1959
433740,29985,1959
433745,29852,1959
433754,120337,1959
433853,107374,1959
433910,142954,1959
433912,82107,1958
433946,105329,1959
433993,30419,1959
434111,134212,1958
434163,69654,1958
434267,84886,1966
434269,128908,1959
434302,45275,1959
434381,103326,1959
434428,103968,1959
434558,87490,1959
434592,169837,1959
434665,157619,1959
434671,164098,1959
434771,4912,1959
434883,123237,1959
434976,166734,1959
435058,56166,1959
435106,19691,1959
435200,102750,1959
435262,158916,1958
435306,11633,1959
435366,8355,1959
435460,49818,1959
435474,5728,1959
435491,102746,1959
435573,124284,1959
435577,6582,1959
435617,191199,1959
435633,13644,1959
435654,105250,1959
435681,165723,1959
435684,69573,1959
435724,190281,1959
435732,146211,1959
435738,186254,1959
435743,108062,1959
435791,17190,1958
435809,23551,1958
435829,95060,1959
435871,30533,1966
435876,6651,1959
435925,161319,1959
435987,181844,1959
436027,52021,1959
436046,78810,1965
436090,166818,1959
436201,100904,1959
436222,117286,1958
436229,104818,1959
436230,68294,1958
436235,120132,1958
436237,61011,1959
436246,53383,1959
436250,83079,1959
436272,56141,1959
436290,83715,1959
436299,170696,1959
436314,138316,1959
436321,30207,1959
436376,190885,1959
436383,164236,1959
436389,27445,1959
436408,174412,1958
436439,146888,1959
436578,135947,1959
436691,12250,1959
436831,140300,1959
436965,143306,1958
436967,140635,1958
436981,64851,1959
437017,159982,1959
437083,108968,1959
437131,31313,1959
437188,156399,1959
437204,112031,1959
437210,110693,1959
437298,169253,1959
437363,127435,1959
437484,83912,1959
437510,86105,1959
437572,107401,1959
437591,76304,1959
437626,37996,1959
437628,36997,1959
437629,83940,1966
437635,69818,1959
437707,80009,1959
437708,74402,1959
437755,190312,1959
437819,90790,1959
437829,14003,1959
437839,36233,1959
437862,172772,1959
437887,83035,1959
438025,60764,1959
438103,185222,1959
438104,149070,1959
438122,6851,1958
438210,165979,1959
438295,180876,1959
438332,164004,1959
438343,96169,1959
438361,54200,1958
438395,89701,1959
438411,79989,1959
438433,150547,1959
438512,108033,1958
438559,21329,1959
438591,109843,1958
438605,145490,1959
438631,81851,1959
438665,101183,1959
438666,45367,1959
438739,62063,1959
438744,124152,1959
438815,59228,1966
438841,82678,1959
438842,82716,1958
438853,67422,1959
438881,173217,1959
438896,148757,1959
438920,168787,1959
438978,184485,1959
439045,102304,1959
439051,88686,1959
439101,98290,1959
439122,105163,1965
439134,130467,1958
439152,158991,1959
439207,169139,1959
439240,66457,1959
439327,18257,1958
439420,49829,1958
439450,173345,1959
439521,102816,1959
439524,155226,1959
439534,105061,1959
439602,91865,1959
439603,102395,1965
439631,141421,1959
439706,123435,1959
439742,99794,1959
439816,17249,1959
439870,115414,1959
439924,50074,1959
439950,110818,1966
439975,9730,1959
439989,170637,1959
440035,184744,1959
440121,154482,1959
440124,178455,1958
440128,192682,1959
440184,70280,1959
440284,192546,1959
440329,51670,1958
440330,93144,1959
440337,114501,1958
440343,142839,1959
440354,67867,1958
440361,96321,1959
440435,44928,1958
440467,29312,1959
440531,162467,1959
440575,172146,1959
440673,143783,1959
440708,109055,1959
440752,17443,1959
440974,63369,1959
440990,99395,1959
441016,35565,1959
441056,106933,1959
441117,142977,1959
441145,56533,1959
441151,55715,1959
441371,118868,1959
441372,177836,1959
441447,124675,1959
441449,192232,1959
441478,142524,1959
441500,167608,1959
441519,73539,1959
441525,149419,1966
441529,115071,1958
441562,132674,1959
441620,75434,1959
441644,102888,1958
441658,55638,1959
441786,106789,1959
441791,76729,1959
441841,159586,1959
441858,87929,1959
441963,113642,1958
442073,11374,1959
442079,155846,1959
442198,47399,1959
442202,124662,1959
442420,130293,1959
442458,167899,1959
442464,162631,1959
442477,130062,1959
442524,100046,1959
442528,1335,1959
442555,33326,1959
442563,13093,1959
442643,166974,1959
442771,103411,1959
442772,2804,1958
442789,66036,1959
442811,46109,1959
442846,172763,1959
442959,5641,1959
442965,117546,1959
442977,192324,1958
442980,119864,1959
443024,6706,1959
443028,116013,1958
443081,83506,1959
443180,191303,1959
443214,89833,1959
443308,142316,1959
443329,80256,1959
443360,118208,1958
443458,83706,1959
443477,80877,1959
443527,24909,1959
443532,151627,1959
443545,153823,1959
443615,139530,1959
443763,26856,1959
443827,90862,1959
443935,101833,1959
444017,66309,1959
444127,11063,1958
444133,180522,1959
444210,7369,1959
444217,71103,1959
444274,106006,1958
444284,142978,1966
444306,138956,1959
444335,115474,1959
444374,46653,1966
444480,9640,1959
444529,85383,1959
444584,138437,1959
444657,161460,1959
444688,80464,1959
444692,91804,1965
444728,55246,1959
444838,61456,1959
444934,135495,1959
444950,32703,1959
444972,188223,1959
445112,56258,1959
445138,11516,1959
445140,123072,1959
445249,189466,1959
445487,161772,1959
445488,130869,1959
445490,121144,1959
445629,146253,1959
445665,104687,1959
445689,158327,1959
445715,246,1959
445758,178971,1959
445777,136219,1959
445828,93339,1959
445881,77149,1959
445930,66237,1966
445963,172446,1959
445992,13741,1958
446042,8988,1959
446043,89904,1959
446058,101875,1958
446157,10961,1958
446215,104237,1959
446237,86854,1959
446313,178773,1959
446314,66970,1959
446356,4093,1959
446398,86031,1959
446409,99455,1959
446413,36981,1959
446420,169423,1958
446588,122525,1959
446612,180796,1959
446659,85264,1959
446672,144348,1959
446734,130824,1959
446836,165828,1959
446865,33921,1958
446883,121937,1959
446958,18106,1959
447018,173637,1959
447022,175689,1959
447041,116091,1959
447072,92721,1959
447125,164981,1958
447142,79181,1959
447236,99083,1959
447247,111962,1959
447263,23922,1959
447344,3871,1959
447405,13023,1958
447422,45920,1959
447474,75342,1959
447510,84199,1959
447537,103335,1959
447589,192649,1959
447640,134778,1959
447643,22456,1959
447647,102576,1959
447681,28369,1959
447734,139375,1959
447747,190679,1959
447846,33422,1959
447870,9749,1959
447881,171117,1959
447952,180239,1959
447971,183088,1959
448026,49684,1959
448028,67385,1959
448081,21277,1959
448128,140540,1959
448193,164250,1959
448203,119925,1958
448209,14664,1959
448231,195598,1959
448344,22835,1958
448349,82497,1966
448430,116774,1959
448454,112073,1959
448487,94868,1959
448488,120138,1959
448560,30717,1959
448565,41576,1959
448592,84923,1959
448593,156976,1959
448614,169377,1959
448660,93714,1965
448661,94532,1959
448727,154242,1959
448799,6181,1959
448805,84016,1959
448954,66347,1959
448975,98271,1959
449027,169469,1959
449085,172269,1959
449123,90739,1959
449148,103551,1958
449205,23259,1958
449242,192030,1959
449261,3478,1959
449280,145521,1959
449418,168021,1959
449432,35121,1959
449457,176906,1959
449492,122055,1959
449525,184120,1959
449571,125633,1959
449631,120104,1958
449635,67723,1959
449637,186709,1959
449686,189275,1959
449699,13759,1959
449810,89314,1959
449816,86371,1959
449821,143799,1959
449827,193232,1958
449946,192110,1959
449950,173661,1958
450016,169680,1959
450085,30106,1959
450235,42892,1959
450355,187143,1959
450357,128435,1959
450439,51685,1959
450570,113183,1959
450584,40496,1966
450585,140241,1958
450589,135149,1959
450603,100677,1959
450607,9901,1959
450625,146533,1959
450779,163623,1959
450833,181145,1959
450869,116598,1959
450889,18249,1959
450892,114519,1959
451135,138070,1959
451177,46960,1959
451218,154866,1959
451258,100084,1959
451259,9215,1959
451353,105125,1958
451413,128073,1959
451463,111162,1959
451537,180730,1959
451703,34510,1959
451711,120590,1958
451751,70041,1958
451930,180510,1958
451950,53251,1958
452001,144619,1958
452011,85226,1959
452018,28778,1959
452026,81788,1959
452041,179569,1959
452043,184110,1959
452134,108105,1959
452182,34715,1959
452184,34963,1959
452193,177289,1959
452216,63557,1966
452307,183930,1959
452333,15998,1958
452356,157989,1959
452448,5012,1959
452487,90078,1959
452526,139877,1959
452529,92886,1959
452541,44269,1959
452552,113451,1959
452553,106619,1959
452555,30088,1959
452558,180112,1958
452563,23101,1959
452571,141597,1959
452576,90895,1958
452587,149724,1959
452609,90702,1959
452687,125003,1959
452714,109615,1959
452728,134160,1959
452753,84859,1959
452795,159096,1959
452860,114746,1959
452904,7462,1959
453000,187325,1959
453035,127015,1966
453156,91585,1958
453173,172174,1959
453180,44918,1959
453214,74446,1959
453233,21870,1966
453329,160662,1959
453380,99298,1959
453410,140402,1959
453444,93254,1959
453491,13581,1959
453546,41460,1959
453584,28518,1965
453612,8620,1959
453625,129232,1958
453648,186420,1958
453657,94038,1959
453749,181700,1959
453807,112,1959
453861,117513,1959
453878,107255,1958
454008,123979,1959
454091,179055,1959
454202,76066,1966
454229,16002,1959
454232,721,1959
454302,116480,1959
454351,94676,1959
454358,71135,1959
454391,33704,1959
454630,25367,1959
454835,177240,1959
454851,23,1959
454881,142500,1958
454950,163448,1959
454954,185810,1959
454992,118476,1959
455167,21490,1959
455264,112030,1959
455372,113483,1959
455384,100942,1959
455547,147410,1959
455574,183815,1959
455658,172741,1959
455676,179490,1959
455701,187035,1959
455742,119538,1959
455792,185500,1959
455866,142674,1958
455911,116549,1959
455920,31385,1959
455938,4496,1959
455970,46174,1958
455981,180288,1959
456003,124135,1959
456041,182165,1959
456126,129059,1959
456130,145576,1959
456142,145463,1959
456171,4350,1958
456186,122468,1959
456236,90644,1959
456348,166269,1959
456354,196253,1958
456384,122860,1959
456492,135343,1966
456538,32381,1959
456571,36786,1959
456645,13952,1959
456650,106016,1959
456677,160320,1959
456729,153395,1959
456750,24768,1959
456894,5650,1958
456904,137485,1959
456992,80844,1959
457041,151396,1959
457086,100824,1959
457189,80176,1959
457201,5907,1959
457234,114006,1958
457264,172702,1959
457271,161027,1959
457308,142609,1959
457345,79823,1959
457353,158968,1958
457417,98631,1959
457423,184510,1959
457428,157233,1959
457447,107953,1959
457542,180443,1959
457658,153207,1959
457661,147804,1958
457671,103444,1959
457743,150646,1958
457792,147451,1959
457869,137617,1958
457889,179487,1958
457910,141375,1959
457937,28401,1958
457938,150075,1959
457940,32814,1959
457966,131765,1959
457986,142006,1959
458003,127613,1959
458019,57185,1959
458031,168893,1959
458058,172721,1959
458181,171446,1959
458187,67707,1959
458297,48987,1959
458337,93342,1959
458410,78326,1959
458416,15265,1959
458439,185529,1959
458455,162664,1959
458528,2711,1959
458606,183468,1959
458621,59850,1958
458702,190737,1958
458729,62604,1959
458737,138882,1959
458745,99968,1959
458837,115276,1959
458949,135619,1959
458993,115709,1965
459022,30997,1959
459230,60134,1959
459256,89335,1959
459264,15475,1958
459375,122331,1959
459385,9843,1959
459388,185987,1959
459420,67125,1959
459446,196488,1959
459458,86319,1959
459459,88960,1959
459543,28847,1959
459605,194172,1959
459673,147110,1959
459836,161304,1959
459851,65365,1959
459867,133624,1959
459872,121983,1958
459878,194922,1958
459918,106121,1959
459930,95611,1959
459976,8687,1959
460012,3623,1958
460030,120304,1959
460032,165033,1959
460047,180170,1959
460049,162818,1959
460051,23432,1959
460210,132117,1959
460216,175165,1959
460225,83754,1959
460228,32057,1959
460302,86015,1959
460411,63439,1959
460435,101569,1959
460482,119542,1959
460582,52492,1959
460587,187179,1959
460662,23266,1959
460682,162276,1959
460719,82177,1959
460735,133535,1959
460814,59992,1958
460840,106074,1959
460842,96582,1959
460935,119880,1959
460954,108586,1959
461084,165850,1959
461088,138113,1959
461109,168120,1959
461125,158576,1959
461172,24928,1959
461178,53289,1959
461220,13119,1959
461298,57770,1959
461325,142543,1959
461327,146537,1959
461350,62464,1958
461408,108817,1959
461415,89190,1959
461437,78367,1958
461489,45286,1959
461520,118209,1959
461539,169988,1959
461556,8408,1959
461716,172371,1959
461757,178280,1959
461763,147502,1959
461816,149894,1959
461944,99323,1959
462020,114357,1959
462058,92096,1958
462059,40930,1958
462062,50747,1958
462066,39718,1966
462088,48180,1959
462102,185004,1959
462123,188909,1959
462186,108729,1958
462194,92139,1959
462201,188609,1959
462218,154970,1958
462222,37404,1958
462270,169457,1959
462326,89373,1959
462418,177046,1958
462431,146483,1959
462508,72835,1959
462558,165132,1959
462632,103051,1973
462633,48142,1959
462713,52142,1959
462714,138776,1959
462716,144218,1959
462734,105848,1959
462777,51433,1958
462780,89027,1958
462813,146410,1959
462855,133264,1959
462872,83227,1959
462878,36034,1959
462965,169889,1959
462985,187543,1959
463014,92497,1965
463019,130265,1959
463058,108980,1958
463059,80990,1959
463067,80486,1959
463091,121894,1959
463135,192591,1959
463144,195461,1959
463221,191035,1959
463238,95071,1959
463262,155296,1959
463280,110314,1959
463392,104698,1958
463397,118994,1959
463402,12629,1959
463411,69763,1959
463413,107494,1958
463424,176992,1959
463460,165355,1959
463474,147540,1959
463480,34953,1958
463636,48687,1959
463641,18221,1959
463708,155286,1958
463761,138933,1959
463828,131618,1959
463930,86314,1959
463993,171758,1959
464074,194431,1958
464137,176126,1959
464200,170111,1959
464238,188098,1959
464247,74392,1959
464248,138760,1959
464320,113756,1959
464330,18313,1959
464380,83735,1965
464408,152288,1959
464422,185682,1959
464432,119084,1959
464437,192466,1959
464697,94560,1959
464707,139223,1959
464727,67476,1958
464735,45177,1958
464737,188421,1959
464743,11292,1958
464749,179680,1959
464750,129978,1959
464751,23808,1959
464889,173226,1959
464973,5684,1958
464982,78165,1958
465002,175802,1959
465164,66799,1958
465274,112709,1959
465304,118248,1959
465321,157304,1959
465408,107585,1959
465416,94624,1959
465429,164018,1959
465491,60945,1959
465549,45222,1959
465622,115238,1959
465725,140619,1959
465799,61608,1959
465822,155702,1958
465956,57762,1959
465983,84396,1959
466029,42437,1965
466058,169498,1959
466104,16638,1959
466163,135720,1958
466535,116751,1958
466567,141612,1959
466587,137986,1959
466616,142306,1958
466652,135845,1959
466657,138120,1959
466681,78596,1973
466752,16090,1959
466893,166887,1959
466922,90539,1959
466926,164500,1959
466974,187723,1959
467030,169595,1959
467092,193209,1958
467094,12859,1959
467120,126486,1959
467177,184816,1959
467273,144903,1959
467337,116942,1958
467376,109488,1959
467411,171673,1959
467501,85093,1959
467609,86977,1959
467643,176276,1959
467646,150021,1959
467658,126183,1965
467695,76496,1959
467712,124494,1959
467757,138903,1959
467905,184061,1959
467912,189582,1959
467941,59152,1959
467968,130494,1959
467984,173075,1959
468041,157012,1959
468049,98473,1959
468252,156092,1959
468386,1506,1959
468476,151886,1959
468535,64730,1959
468690,115951,1959
468701,153385,1959
468739,131079,1959
468811,75870,1959
468818,124117,1959
468827,20403,1959
468908,133514,1959
469025,12812,1959
469076,147861,1959
469100,84592,1959
469236,172621,1959
469325,18912,1959
469387,176574,1959
469468,152479,1959
469470,188951,1959
469605,136300,1959
469645,123734,1959
469709,104822,1959
469729,46400,1958
469746,106208,1959
469784,47111,1959
469789,161110,1965
469822,38770,1958
469826,167720,1959
469881,122275,1959
469901,171361,1959
470011,169148,1958
470017,166231,1959
470132,26948,1959
470154,20050,1959
470213,87482,1959
470257,122207,1959
470285,88745,1959
470326,46446,1959
470334,109467,1959
470386,169535,1958
470403,89969,1959
470457,178344,1959
470567,10353,1959
470622,132181,1959
470695,151927,1959
470715,185391,1959
470801,73196,1959
470961,169223,1958
471221,16673,1959
471497,170473,1959
471506,160856,1959
471515,135951,1959
471516,150946,1959
471538,183487,1959
471552,104561,1959
471558,178297,1959
471600,2399,1959
471614,124299,1959
471643,139240,1959
471758,160680,1959
471813,148900,1959
471851,3080,1959
471906,155725,1959
471957,100355,1959
471981,51880,1959
472005,40922,1959
472045,145508,1959
472112,82091,1959
472125,192596,1959
472229,101442,1959
472277,124641,1959
472345,158579,1959
472440,149131,1959
472477,112402,1959
472523,93439,1959
472566,17749,1959
472619,153586,1959
472630,96839,1959
472750,25460,1958
472792,62919,1959
472870,174718,1959
472922,123367,1959
472935,1892,1959
473045,49543,1958
473058,172738,1959
473085,73065,1959
473089,102973,1959
473096,34093,1959
473199,37019,1959
473309,144411,1959
473382,144963,1959
473407,18737,1959
473434,10735,1966
473435,71286,1959
473482,101314,1959
473548,188706,1959
473762,105003,1959
473837,31521,1958
473848,63393,1959
473869,152319,1958
473879,21845,1958
473952,14772,1958
474114,115041,1959
474199,114285,1959
474270,102505,1959
474292,95619,1959
474307,81425,1959
474313,96907,1959
474326,192771,1959
474409,36032,1966
474413,142184,1958
474488,183750,1959
474550,87267,1959
474579,151369,1959
474646,108242,1958
474660,80334,1959
474763,162813,1959
474784,60798,1959
474837,174591,1959
474906,122479,1959
474957,138444,1959
475009,152653,1959
475012,84238,1959
475340,115107,1959
475403,35501,1959
475413,83782,1959
475416,180777,1959
475509,109040,1958
475562,195201,1959
475613,34990,1959
475819,116397,1959
475895,11854,1959
476005,30708,1959
476048,88078,1959
476103,93897,1959
476106,137200,1959
476131,42067,1958
476132,141405,1959
476297,161355,1959
476309,82664,1958
476424,195065,1959
476634,157964,1959
476639,92460,1965
476670,153163,1959
476792,192898,1959
476827,78953,1959
476843,12284,1959
476949,166815,1959
476992,107526,1959
476995,52893,1958
477002,163069,1959
477064,167981,1959
477096,156048,1959
477149,139277,1959
477155,144525,1959
477157,82775,1959
477202,108458,1959
477211,152229,1959
477387,180364,1959
477389,156834,1959
477428,2721,1959
477520,194827,1959
477602,154384,1959
477635,88643,1959
477659,119206,1959
477690,182176,1959
477738,132489,1959
477749,170777,1959
477864,4047,1959
477900,152516,1959
477935,194882,1959
478019,170133,1959
478057,140571,1959
478091,171761,1959
478164,190325,1958
478233,113111,1959
478253,89308,1959
478328,85374,1958
478341,195655,1959
478444,111254,1959
478479,127432,1959
478542,193954,1959
478598,183302,1959
478664,75633,1958
478811,192224,1958
478819,168148,1959
478846,83451,1958
478881,171058,1959
478911,141703,1959
478925,102368,1959
478931,46931,1959
479018,145352,1959
479050,12360,1959
479107,89354,1959
479132,9553,1959
479133,97296,1959
479155,144467,1959
479163,169028,1959
479174,84847,1959
479218,91361,1959
479276,93037,1959
479294,84446,1959
479353,6646,1959
479464,101794,1966
479465,158258,1959
479565,45091,1958
479638,61173,1959
479641,108892,1959
479660,85464,1959
479685,70343,1966
479820,42603,1959
479871,109260,1958
479909,162409,1959
479951,178717,1959
479978,61950,1959
480041,102550,1959
480057,82448,1958
480136,96588,1959
480271,76716,1966
480416,153814,1959
480421,140344,1959
480457,21794,1959
480607,40911,1959
480642,72977,1958
480650,124710,1959
480698,180765,1959
480723,176593,1959
480774,147692,1959
480813,113567,1959
480875,131120,1959
480900,83915,1966
481042,30464,1966
481204,114109,1959
481208,100119,1959
481323,174713,1959
481370,73074,1959
481626,49738,1959
481695,11898,1959
481712,184060,1959
481747,21891,1959
481801,89204,1958
481914,137397,1959
481963,64935,1959
482009,29708,1959
482029,80954,1959
482069,125280,1966
482088,3798,1958
482120,64797,1959
482165,51128,1959
482201,159095,1959
482263,106255,1958
482347,167096,1959
482429,54615,1959
482554,26039,1959
482602,115318,1959
482642,57636,1959
482707,145383,1959
482717,86828,1966
482724,28703,1959
482725,79054,1959
482731,36430,1959
482742,50396,1959
482923,16530,1959
482973,181707,1959
482998,23284,1959
483116,40047,1959
483136,187905,1959
483138,177036,1959
483230,29110,1959
483233,87985,1958
483259,117388,1959
483416,194327,1959
483458,139867,1958
483558,36244,1959
483561,113536,1959
483588,17481,1959
483596,94161,1959
483679,89609,1959
483696,103248,1959
483709,187468,1959
483715,40477,1959
483770,184724,1959
483811,33352,1966
483819,177234,1959
483828,190800,1958
483894,67151,1959
483975,178712,1958
484021,92185,1959
484033,18212,1959
484097,124176,1959
484145,131845,1959
484156,170194,1959
484234,8822,1959
484259,77241,1959
484342,81943,1965
484346,98795,1959
484353,96597,1959
484365,173329,1959
484424,91618,1959
484438,86626,1959
484442,185209,1959
484469,127055,1959
484505,183958,1959
484630,62977,1959
484647,46408,1959
484726,172217,1959
484772,170546,1959
484865,87333,1959
484913,70295,1959
484925,98113,1958
