Unnamed: 0,VEHICLE_ID,BASE_CUSTOMER_ID,GENDER_ID,MARITAL_STATUS_ID,BIRTH_DATE,FK_ADDRESS_COMMUNICATION_CITY,OCCUPATION,FK_RELATION_STATUS_ID,SALESFILE_ID,SF_CREATE_DATE,STATUS,REQ_BRAND_CODE,REQ_TOPMODEL_CODE,TRAFFIC_DATE,BRAND_CODE,BASEMODEL_CODE,MOTOR_GAS_TYPE,GEAR_BOX_TYPE,IS_MAINTENANCE,TOTAL_AMOUNT_TL,TOTAL_AMOUNT_GROUP,CUSTOMER_ID,OCCUPATION_imputed
59635,5185446,130552,1,2,1.0,0,49.0,2,2010679.0,3,2,4,5,16.0,1,0.9501498501498432,0.0,1.0,1,286.0,1.0,1536373,45.319930539415104
196125,5140596,75794,0,1,12.0,0,12.0,2,4193090.0,5,1,0,0,12.0,1,0.9485514485514599,0.0,0.0,0,,,1287258,22.73473312633351
187948,5301859,151712,0,1,12.0,4,44.0,1,6201840.0,6,1,4,5,21.0,1,0.9515484515484476,0.0,1.0,0,,,1759238,19.18340248492883
245477,5194194,18440,0,1,12.0,0,10.0,1,705533.0,1,1,4,5,16.0,1,0.9493506493506616,1.0,1.0,0,74.0,1.0,1067538,20.098441774485277
245487,5275640,173329,0,0,,5,,1,384584.0,0,3,0,3,20.0,3,0.9377622377622368,0.0,0.0,0,36.0,1.0,1710830,13.617894574057898
132331,5216852,184547,0,1,20.0,0,3.0,1,6262689.0,6,3,2,3,17.0,4,0.915184815184822,1.0,1.0,0,212.0,1.0,1594625,6.808850256652336
175093,5231559,145150,0,1,3.0,2,50.0,1,2281456.0,3,1,3,3,18.0,3,0.9368631368631379,0.0,1.0,0,115.0,1.0,1605950,15.488207957349262
225183,5211180,80744,0,1,16.0,6,3.0,2,3626049.0,4,2,4,5,17.0,1,0.9501498501498457,1.0,1.0,1,363.0,2.0,1595189,11.482975529713368
25025,5288935,154522,0,1,3.0,0,15.0,1,5060268.0,6,1,2,2,21.0,0,0.9235764235763844,1.0,0.0,0,12.0,1.0,1721487,17.53219408771291
51027,5159762,71010,0,1,7.0,0,15.0,2,6643504.0,7,1,4,5,14.0,2,0.9109890109890112,1.0,0.0,1,349.0,2.0,1370107,22.428970070179968
249931,5268716,56298,0,1,7.0,0,31.0,2,6653702.0,7,3,2,8,20.0,2,0.9221778221778288,1.0,1.0,0,71.0,1.0,1252066,22.878001064643446
247208,5215699,151107,0,1,14.0,2,3.0,1,7206885.0,7,2,4,6,17.0,1,0.9501498501498516,1.0,1.0,1,300.0,1.0,1444238,15.81891315179852
156453,5210895,157811,1,1,7.0,0,42.0,1,8799466.0,9,2,4,5,17.0,1,0.9501498501498457,1.0,1.0,0,5383.0,18.0,1584403,15.985222188008148
135646,5270067,22480,0,1,10.0,5,26.0,1,4151674.0,5,1,0,3,20.0,2,0.9345654345654354,1.0,0.0,1,361.0,2.0,1685281,10.534637144556964
98430,5170179,53801,0,1,12.0,1,1.0,2,2597974.0,3,2,1,4,15.0,4,0.9425574425574352,1.0,1.0,1,543.0,2.0,1223550,18.879780549968547
60999,5301298,52537,0,1,5.0,0,38.0,1,2509727.0,3,3,0,0,22.0,2,0.9345654345654316,0.0,0.0,0,107.0,1.0,1138030,31.370441622607704
42275,5085601,77368,0,1,18.0,1,3.0,2,3217732.0,4,2,1,1,10.0,4,0.9176823176822166,1.0,0.0,1,372.0,2.0,1125783,10.276908744060798
167371,5160433,131775,0,1,6.0,0,15.0,1,2944716.0,4,3,4,5,14.0,1,0.9301698301698308,1.0,1.0,1,1003.0,4.0,1365578,15.357443086629345
132333,5176230,167629,1,2,2.0,2,21.0,1,186649.0,0,1,3,1,15.0,3,0.9113886113886652,0.0,0.0,1,154.0,1.0,1505147,24.493337913464327
17564,5217089,149295,1,1,14.0,4,2.0,2,2936604.0,4,3,0,3,17.0,2,0.9352647352647312,0.0,1.0,0,986.0,4.0,1430468,11.092414752217197
179796,5214960,68644,0,1,9.0,4,2.0,2,5268781.0,6,3,0,3,17.0,2,0.9084915084915012,1.0,0.0,0,245.0,1.0,1197683,16.549302194039075
71390,5132306,49755,0,0,,0,,2,9102361.0,10,3,3,7,11.0,4,0.9176823176822166,1.0,0.0,0,33.0,1.0,1250953,14.819942873269143
176357,5247799,171184,1,1,3.0,0,7.0,1,3031758.0,4,1,2,3,19.0,0,0.9349650349650344,1.0,0.0,0,194.0,1.0,1654005,16.611305556914612
153322,5185020,108876,0,1,4.0,0,2.0,2,6272677.0,6,2,3,3,15.0,4,0.942557442557454,1.0,0.0,0,,,1523859,18.519633089491023
56126,5320821,53274,0,1,20.0,0,3.0,1,3595044.0,4,3,1,1,23.0,0,0.9809190809190796,0.0,0.0,1,671.0,3.0,1788919,5.073962048986331
11496,5324335,135432,0,1,10.0,5,8.0,2,7554910.0,8,3,2,8,23.0,0,0.9809190809190796,0.0,0.0,1,658.0,3.0,1789377,11.910065580808725
162300,5297864,156268,0,1,4.0,0,28.0,2,8377450.0,8,2,0,5,21.0,3,0.934265734265732,0.0,0.0,0,58.0,1.0,1522960,16.279058888378913
216755,5300353,181038,0,1,7.0,4,1.0,1,6084120.0,6,1,2,8,21.0,0,0.9807192807192864,0.0,0.0,0,895.0,3.0,1756902,14.668257680012518
199584,5177137,171193,0,2,2.0,1,12.0,2,6315611.0,7,5,3,3,15.0,3,0.9113886113886128,0.0,0.0,0,1001.0,4.0,1521771,25.07733352794058
140721,5334569,108072,0,1,11.0,3,10.0,1,4993044.0,5,2,4,3,25.0,1,0.9300699302535091,1.0,1.0,0,605.0,3.0,1683354,17.290931382695874
169210,5334007,113383,0,1,11.0,4,32.0,1,8905204.0,9,1,2,8,24.0,0,0.9810189810189754,1.0,0.0,1,959.0,4.0,1820325,17.02997798313909
157697,5235357,6641,0,1,14.0,1,10.0,1,2554866.0,3,1,0,3,18.0,2,0.9380619380619359,0.0,1.0,1,277.0,1.0,1090408,18.0696552740714
193828,5294575,142804,0,1,7.0,6,33.0,2,7021658.0,7,3,4,5,21.0,1,0.9515484515484508,1.0,1.0,1,696.0,3.0,1407766,18.84955626420936
19718,5275113,85131,0,1,8.0,4,17.0,1,5036700.0,5,2,1,1,20.0,4,0.9166833166833088,1.0,0.0,0,333.0,2.0,1581191,7.683229699139666
146894,5257151,173585,0,1,7.0,6,26.0,2,396325.0,0,1,0,3,19.0,2,0.9085914085914064,0.0,1.0,0,532.0,2.0,1530066,19.05279076282225
99023,5317610,140918,0,1,12.0,1,3.0,1,7432448.0,7,1,0,2,23.0,2,0.9221778221778149,1.0,1.0,1,557.0,2.0,1787307,14.776032502370521
66986,5202718,58584,0,1,17.0,0,,2,1401713.0,2,2,1,4,17.0,4,0.9421578421578468,1.0,0.0,0,605.0,3.0,1575266,12.40303764987833
47961,5117002,69522,0,2,7.0,0,10.0,1,2408744.0,3,2,4,5,11.0,1,0.9485514485514599,0.0,0.0,1,660.0,3.0,1199859,22.263559209895917
185445,5274593,190262,0,1,13.0,0,3.0,1,9700332.0,10,1,2,8,20.0,0,0.980519442256548,0.0,0.0,0,20.0,1.0,1705987,20.051612701752717
218597,5262442,162885,0,1,18.0,4,30.0,2,9190775.0,10,1,2,2,20.0,4,0.9151848151848118,1.0,1.0,1,303.0,2.0,1508342,8.765339328882197
177502,5205754,115010,0,1,15.0,3,10.0,2,1392708.0,2,1,4,5,17.0,1,0.9493506493506616,1.0,1.0,0,65.0,1.0,1458925,19.14408176341597
73547,5289262,177620,0,0,,0,,1,6282815.0,6,3,2,2,21.0,4,0.9891108891108772,1.0,0.0,1,332.0,2.0,1554610,13.612022027592278
167728,5281115,97646,1,2,4.0,0,14.0,1,5848199.0,6,3,4,5,21.0,1,0.9510489510489576,1.0,1.0,1,516.0,2.0,1163732,23.875443926205477
239991,5139209,94375,0,1,4.0,4,21.0,1,1190263.0,2,2,1,1,12.0,4,0.91648351648352,1.0,0.0,1,174.0,1.0,1216078,17.2712022160407
65007,5234688,129333,0,1,6.0,1,,2,2051536.0,3,2,0,2,18.0,2,0.9191808191808328,1.0,0.0,1,511.0,2.0,1611172,20.053846673916865
231124,5263846,189302,0,0,,6,,2,2740628.0,3,2,3,3,20.0,0,0.9805194805194816,0.0,0.0,0,49.0,1.0,1685003,15.598889274043039
198023,5202707,26854,0,1,8.0,4,,1,4803284.0,5,2,0,3,17.0,4,0.942557442557445,1.0,0.0,1,306.0,2.0,1283798,12.114238577083555
28697,5149957,97359,0,1,16.0,0,48.0,2,4268391.0,5,3,0,2,13.0,4,0.9176823176823321,1.0,1.0,1,853.0,3.0,1092072,16.401140528661823
46494,5274369,136787,0,1,14.0,0,38.0,2,2763015.0,3,2,0,3,21.0,1,0.9509490509490508,0.0,1.0,0,1007.0,4.0,1388389,20.291780061252606
252220,5323273,185214,0,1,18.0,0,2.0,1,2017520.0,3,1,0,2,23.0,0,0.9236763238412332,1.0,0.0,0,10135.0,,1598063,13.449580918679942
70838,5337589,100160,0,1,10.0,2,52.0,2,6454766.0,7,2,1,9,25.0,4,0.9891108891108672,1.0,1.0,0,817.0,3.0,1071978,15.710212039276742
111048,5207263,123248,0,1,20.0,0,55.0,1,7539047.0,8,3,4,7,17.0,1,0.9502497502497552,1.0,1.0,0,167.0,1.0,1337466,16.917381014043915
141560,5177272,144043,0,1,6.0,2,15.0,1,329021.0,0,1,0,3,15.0,1,0.950149850149844,0.0,1.0,0,2237.0,8.0,1524372,15.553761112721434
225203,5185026,60386,0,1,11.0,0,27.0,1,4881120.0,5,1,1,9,15.0,4,0.942557442557445,1.0,0.0,1,287.0,1.0,1523582,17.505546783878092
24457,5209054,158080,0,1,10.0,0,2.0,2,1767210.0,2,1,4,5,17.0,1,0.950649350649354,1.0,1.0,0,470.0,2.0,1507146,19.4050029795685
45627,5323464,184077,0,2,4.0,1,14.0,1,6128376.0,6,3,3,7,23.0,0,0.9810189810189806,0.0,0.0,1,675.0,3.0,1663974,16.6141217897488
34735,5253166,26677,0,1,18.0,0,33.0,2,3300334.0,4,1,0,0,19.0,2,0.9191808191808338,1.0,1.0,0,41.0,1.0,1116488,12.090311880680636
195242,5330329,25892,0,1,18.0,4,3.0,1,8566343.0,9,1,1,9,24.0,4,0.9891108891108672,1.0,1.0,1,689.0,3.0,1040399,12.760859396993377
193793,5188418,67692,0,0,,0,,2,6523940.0,7,2,1,9,16.0,4,0.9151848151848272,1.0,0.0,1,254.0,1.0,1372021,15.580925755531508
168982,5269016,96841,0,1,17.0,1,3.0,1,8346328.0,8,2,1,9,20.0,3,0.9367632367632299,0.0,0.0,1,2655.0,9.0,1224659,12.21815176085544
208412,5073302,33066,1,1,8.0,2,35.0,1,6464595.0,7,5,0,3,9.0,2,0.9209790209790436,0.0,0.0,0,1673.0,6.0,1067431,15.836419444015153
157328,5265291,117449,0,2,7.0,0,2.0,2,7503952.0,8,3,4,5,20.0,1,0.9510489510489576,1.0,1.0,1,595.0,2.0,1225675,19.546901828463046
99718,5304326,187712,0,1,10.0,0,12.0,2,6645334.0,7,1,2,8,21.0,0,0.9235764235764282,0.0,0.0,0,289.0,1.0,1611360,13.074546599152592
182497,5198886,109951,0,0,,4,,1,3708375.0,4,2,4,5,16.0,1,0.9502497502497552,1.0,1.0,1,402.0,2.0,1055773,18.14837791545613
45471,5253366,163328,0,2,8.0,1,10.0,1,6702272.0,7,3,3,3,19.0,3,0.9342657342657316,1.0,1.0,0,,,1668145,20.272337215918018
146684,5222637,177375,0,1,4.0,0,17.0,2,5231061.0,6,3,3,3,18.0,2,0.9084915084915118,0.0,1.0,0,,,1606887,18.203335147383388
100447,5210233,160737,1,2,17.0,2,14.0,2,4014480.0,5,1,3,3,17.0,2,0.9073926073926089,0.0,0.0,0,,,1475981,21.94073525024666
74872,5190095,67623,0,1,13.0,2,2.0,1,2915051.0,4,3,1,1,16.0,4,0.9151848151848272,1.0,0.0,1,198.0,1.0,1539398,14.255865086783338
171745,5177891,168561,0,1,6.0,6,2.0,2,4102827.0,5,3,2,8,15.0,2,0.9212787212787092,0.0,1.0,0,1179.0,4.0,1508688,23.839414050258487
10189,5250781,177168,0,0,,2,,2,3094242.0,4,3,2,3,19.0,0,0.9339660339660434,0.0,0.0,0,198.0,1.0,1667383,16.041431428345668
49888,5101368,63963,0,1,13.0,2,17.0,2,8100948.0,8,1,0,6,10.0,3,0.937462537462572,1.0,0.0,1,228.0,1.0,1161934,16.846682583157396
153609,5309973,39450,0,1,10.0,6,50.0,2,9773630.0,10,2,0,5,22.0,2,0.9586413586413586,1.0,0.0,1,517.0,2.0,1771714,12.15952765542642
67333,5170036,163545,0,1,13.0,0,11.0,2,103325.0,0,1,4,5,15.0,1,0.9493506493506596,0.0,1.0,0,785.0,3.0,1487082,24.59336541357795
74262,5211523,38326,0,1,16.0,3,26.0,2,1490761.0,2,1,0,3,17.0,2,0.934765234765236,1.0,0.0,0,293.0,1.0,1434125,16.897306523160353
35818,5281339,60742,0,1,17.0,4,2.0,2,7930440.0,8,3,1,9,21.0,1,0.951448551448562,1.0,1.0,0,605.0,3.0,1084231,13.605795833604066
149581,5271966,79606,0,1,6.0,5,15.0,2,5745098.0,6,2,0,2,20.0,4,0.916483516483504,1.0,0.0,0,445.0,2.0,1122620,8.197766128755216
41499,5322047,19155,0,1,11.0,0,38.0,1,7940650.0,8,1,0,3,23.0,2,0.96023976023976,0.0,1.0,0,268.0,1.0,1545285,21.044797366000374
203895,5152668,137251,0,1,10.0,1,17.0,2,6565507.0,7,1,4,5,13.0,2,0.921278721278722,0.0,0.0,0,,,1389797,19.69724308714899
200740,5283406,27174,0,1,10.0,5,15.0,2,5087868.0,6,2,1,9,21.0,4,0.9921078921078876,1.0,0.0,1,409.0,2.0,1661849,10.158600330483356
135872,5267424,159322,0,1,6.0,1,2.0,1,7813873.0,8,2,4,5,20.0,1,0.950749250749254,0.0,1.0,0,1572.0,6.0,1549313,17.360687986602777
80726,5309484,184294,0,2,1.0,0,9.0,2,9556240.0,10,1,2,8,22.0,1,0.951248751248753,1.0,1.0,0,13.0,1.0,1593334,34.456627371971436
41865,5280008,107790,1,1,8.0,0,7.0,1,8149514.0,8,2,4,5,20.0,1,0.9510489510489576,1.0,1.0,0,1963.0,7.0,1189782,15.41793641897432
32971,5138931,123364,0,1,12.0,4,33.0,2,1344769.0,2,1,0,3,12.0,2,0.9108891108891128,0.0,0.0,1,174.0,1.0,1337913,18.37717343552927
5016,5208576,72090,1,1,22.0,2,7.0,1,1313896.0,2,1,4,5,17.0,1,0.9501498501498432,0.0,1.0,1,,,1031224,3.35624572207208
158911,5263576,79726,0,1,9.0,2,30.0,2,2409621.0,3,3,0,0,20.0,2,0.9221778221778288,1.0,1.0,1,319.0,2.0,1591662,15.619758916966154
201840,5290932,28682,0,2,7.0,0,17.0,2,3873672.0,5,2,1,1,21.0,4,0.9891108891108672,1.0,1.0,0,50.0,1.0,1737268,36.178995865459015
252022,5325531,73830,0,1,8.0,6,2.0,1,4700059.0,5,1,1,9,23.0,4,0.9891108891108672,1.0,1.0,1,658.0,3.0,1231751,8.835669315278658
107425,5261327,7839,0,2,10.0,0,14.0,2,1746388.0,2,3,0,3,19.0,2,0.9221778221778196,1.0,1.0,0,,,1045643,14.660353139988747
257370,5184467,139526,0,1,8.0,1,11.0,1,3561157.0,4,3,4,5,16.0,1,0.9493506493506616,1.0,1.0,1,465.0,2.0,1396688,13.777041508086683
112491,5264670,195445,0,1,6.0,6,,1,3943122.0,5,2,2,8,20.0,0,0.9806193806193768,0.0,0.0,0,101.0,1.0,1683473,10.690096304367433
31967,5286403,120216,0,1,11.0,0,21.0,2,7300653.0,7,2,4,5,21.0,1,0.9510489510489571,1.0,1.0,1,710.0,3.0,1370634,18.4596879847909
248822,5300369,106682,1,1,8.0,4,33.0,2,9473724.0,10,1,2,8,21.0,0,0.9807192807192864,0.0,0.0,0,,,1640752,13.887500500344185
202986,5140920,122115,1,1,8.0,1,9.0,2,7590567.0,8,2,4,5,12.0,1,0.9501498501498497,0.0,0.0,1,237.0,1.0,1277342,17.09611931796829
29974,5282742,141181,1,2,3.0,0,13.0,1,4971691.0,5,2,4,5,21.0,1,0.950749250749254,0.0,1.0,1,459.0,2.0,1606234,31.685409872225843
89583,5217555,165323,0,1,5.0,0,12.0,2,1828449.0,2,1,0,3,17.0,2,0.9345654345654354,1.0,0.0,1,261.0,1.0,1496340,19.76433549706248
153537,5239030,179682,0,2,1.0,2,26.0,1,9875527.0,11,2,1,9,18.0,2,0.9380619380619356,0.0,0.0,0,91.0,1.0,1566163,22.719465615295455
241724,5054320,15529,0,1,7.0,2,,1,558801.0,1,3,4,5,8.0,2,0.9104895104894968,1.0,0.0,0,281.0,1.0,1030482,18.44371724787372
50990,5279601,134492,0,0,18.0,3,,2,4195780.0,5,3,0,3,20.0,2,0.9345654345654464,1.0,1.0,1,373.0,2.0,1483887,12.168012236575112
55854,5221038,29836,0,1,10.0,0,37.0,1,4312533.0,5,2,0,0,18.0,4,0.916483516483504,1.0,0.0,1,366.0,2.0,1125602,18.644654147362328
14918,5063958,32569,0,1,20.0,0,17.0,1,5135470.0,6,1,4,5,10.0,3,0.937462537462572,1.0,0.0,1,201.0,1.0,1123191,11.066167151466228
137305,5336532,166747,0,1,14.0,0,17.0,2,9073618.0,10,1,2,8,25.0,0,0.9810189810189754,1.0,0.0,0,1512.0,6.0,1824596,20.564583612209685
34970,5270487,81966,0,1,15.0,0,,1,2468949.0,3,2,0,3,20.0,1,0.9514485514485505,1.0,1.0,0,89.0,1.0,1383938,19.239780040771347
46772,5069491,33566,1,1,16.0,0,9.0,1,8336844.0,8,2,0,5,9.0,2,0.9108891108891114,0.0,1.0,1,486.0,2.0,1037234,4.865784993313461
223667,5184773,74426,0,1,13.0,4,21.0,2,9073238.0,10,3,1,9,15.0,4,0.9151848151848272,1.0,0.0,1,226.0,1.0,1525600,13.120222248270675
152391,5220313,176215,0,2,6.0,0,11.0,2,5982707.0,6,1,2,8,17.0,3,0.9367632367632364,0.0,1.0,0,103.0,1.0,1593256,22.81661954432594
153740,5299060,176832,0,2,10.0,0,2.0,1,5954708.0,6,2,2,2,21.0,0,0.9235764235763844,0.0,0.0,1,437.0,2.0,1754257,22.02220735314986
98838,5303266,148088,0,1,6.0,4,26.0,1,5584834.0,6,2,0,3,21.0,0,0.9339660339660354,0.0,0.0,0,393.0,2.0,1759356,16.6211560831231
221806,5158059,69867,0,1,7.0,0,8.0,2,4044574.0,5,3,0,4,13.0,2,0.921278721278722,0.0,0.0,0,,,1215695,22.145935156064077
213746,5244590,79164,0,1,17.0,4,17.0,1,3625965.0,4,2,1,4,19.0,4,0.942557442557454,1.0,0.0,1,382.0,2.0,1099095,14.403482593681792
85051,5285607,31174,0,1,15.0,5,33.0,1,8398195.0,9,3,2,2,21.0,0,0.9235764235763844,1.0,0.0,0,,,1716330,13.210790417003365
119043,5069665,74598,1,2,13.0,3,29.0,2,8936160.0,9,1,4,5,9.0,2,0.9108891108891148,0.0,0.0,0,640.0,3.0,1056097,16.224611042056893
217882,5241717,98075,0,1,6.0,3,37.0,2,5495416.0,6,3,0,2,18.0,2,0.9190809190809072,0.0,1.0,0,181.0,1.0,1165158,21.52247233009698
251959,5302714,170268,0,1,2.0,0,28.0,1,6068587.0,6,1,2,2,21.0,0,0.923576423576417,0.0,0.0,1,436.0,2.0,1514999,22.51201805011898
209090,5225885,144547,0,1,7.0,0,10.0,2,2918840.0,4,3,1,1,18.0,4,0.9174825174825182,1.0,0.0,0,331.0,2.0,1414219,15.447323196374565
120488,5276994,121613,0,1,10.0,2,2.0,1,4661045.0,5,1,1,9,20.0,4,0.9891108891108898,1.0,1.0,1,339.0,2.0,1711064,13.508172100856337
83526,5085878,41578,0,1,17.0,0,3.0,1,10270279.0,11,5,0,5,10.0,2,0.9209790209790436,0.0,0.0,0,93.0,1.0,1132590,14.953274277997155
138915,5063716,48733,1,1,12.0,0,14.0,2,1037511.0,1,1,0,3,10.0,3,0.9353646353646352,0.0,0.0,0,121.0,1.0,1129973,14.773852909061832
79790,5259171,114887,0,1,19.0,4,9.0,1,8314370.0,8,2,4,5,20.0,1,0.9510489510489576,1.0,1.0,0,19.0,1.0,1684005,17.45502531287488
99406,5238399,182413,0,1,17.0,0,34.0,2,4218421.0,5,2,4,5,19.0,3,0.9342657342657316,1.0,1.0,1,290.0,1.0,1651324,16.242631158969004
44941,5096051,76068,0,1,14.0,0,17.0,1,677633.0,1,3,1,1,10.0,4,0.9176823176822166,1.0,0.0,1,523.0,2.0,1139848,18.773648930848356
224038,5295204,140150,0,1,13.0,2,19.0,1,5642596.0,6,1,3,3,21.0,3,0.9344655344655348,1.0,1.0,1,402.0,2.0,1398764,14.87748864969361
54943,5184386,29700,0,1,7.0,0,22.0,2,2700044.0,3,3,0,3,15.0,2,0.9351648351648412,0.0,0.0,1,,,1527958,23.76724184141171
214338,5315229,128258,0,1,18.0,2,3.0,2,7200413.0,7,2,0,5,22.0,1,0.9515484515484424,0.0,1.0,1,946.0,4.0,1167353,9.503206388559132
155583,5256873,180369,0,1,5.0,3,17.0,2,3087745.0,4,2,1,1,19.0,0,0.9349650349650426,0.0,0.0,1,245.0,1.0,1679157,16.886275753833843
62935,5290826,183895,0,1,8.0,5,32.0,1,5471725.0,6,1,2,2,21.0,0,0.9235764235763844,1.0,0.0,1,1197.0,4.0,1739411,11.166426224120796
132432,5113061,7479,0,1,13.0,1,10.0,1,195043.0,0,3,0,3,10.0,2,0.9563436563436564,0.0,1.0,0,57.0,1.0,1096972,17.588064662457406
14594,5332933,7080,0,2,5.0,2,17.0,1,5536025.0,6,1,1,9,24.0,4,0.993006993006992,1.0,0.0,0,632.0,3.0,1820963,19.800603234261594
93718,5342425,125090,0,2,5.0,4,,1,1658138.0,2,3,4,5,26.0,2,0.961538461538462,0.0,1.0,0,515.0,2.0,1369739,15.33979918261522
151261,5174874,167624,1,2,3.0,2,49.0,2,186357.0,0,1,3,3,15.0,3,0.9367632367632276,0.0,0.0,1,168.0,1.0,1505134,22.80717168059479
26876,5170864,17775,0,1,10.0,0,5.0,2,590456.0,1,2,0,0,15.0,4,0.9176823176822166,1.0,0.0,1,126.0,1.0,1164105,20.972666958586707
64343,5299328,190139,0,1,17.0,6,12.0,1,5983874.0,6,1,2,8,21.0,0,0.9806193806193768,1.0,0.0,1,630.0,3.0,1754891,10.566256044500427
42853,5314091,133316,0,1,,0,12.0,1,4318992.0,5,3,3,4,22.0,0,0.9809190809190798,0.0,0.0,0,3137.0,11.0,1770620,21.18955646870734
76233,5239119,16241,0,1,12.0,1,10.0,2,3470110.0,4,2,0,2,19.0,2,0.9191808191808182,1.0,1.0,0,43.0,1.0,1405232,17.73903386745046
202215,5189301,144069,0,1,17.0,1,15.0,2,477877.0,1,1,0,2,16.0,2,0.9191808191808328,1.0,0.0,1,234.0,1.0,1412463,15.494531071474418
28309,5126028,44357,0,1,10.0,0,17.0,2,4637282.0,5,3,0,0,11.0,4,0.9432567432567928,1.0,0.0,0,659.0,3.0,1059624,14.110333952298495
72923,5265057,48885,0,1,11.0,1,37.0,2,4333922.0,5,1,4,7,20.0,1,0.9708291707542996,0.0,1.0,0,1209.0,5.0,1547718,22.33938774940513
56626,5282584,195894,0,1,15.0,6,3.0,1,4966984.0,5,1,0,3,20.0,2,0.9345654345654344,0.0,1.0,1,482.0,2.0,1720555,14.003096999708115
124437,5241952,4075,1,1,16.0,0,7.0,1,2805784.0,3,1,0,3,18.0,2,0.9380619380619536,0.0,1.0,0,60.0,1.0,1046999,11.384887172187003
165394,5197904,47118,0,2,3.0,2,14.0,2,3602351.0,4,3,4,5,16.0,1,0.9501498501498516,1.0,1.0,1,315.0,2.0,1566231,16.605951274234712
230811,5293963,16230,0,1,12.0,0,8.0,2,637466.0,1,1,1,1,21.0,0,0.9339660339660432,1.0,0.0,1,719.0,3.0,1753892,16.940104162105047
239196,5232455,122384,0,1,7.0,1,37.0,2,6214359.0,6,2,4,5,18.0,2,0.9191808191808286,0.0,1.0,0,605.0,3.0,1280734,19.934736264702423
115584,5266477,114883,1,2,19.0,0,3.0,1,5007730.0,5,2,3,3,20.0,3,0.9367632367632288,0.0,1.0,1,280.0,1.0,1696507,10.187715583530483
179651,5279138,71024,0,2,2.0,0,23.0,2,3683283.0,4,3,0,2,21.0,1,0.9505494505494496,1.0,1.0,0,172.0,1.0,1347204,29.702030271008336
188399,5326866,50452,0,1,13.0,2,38.0,1,947298.0,1,3,0,3,24.0,1,0.9515484515484424,0.0,1.0,1,1201.0,5.0,1211360,17.354956381252332
77327,5166332,83087,0,1,5.0,0,40.0,2,1111332.0,1,2,1,4,14.0,2,0.9347652347652315,1.0,0.0,0,,,1145957,14.614773671159234
25292,5295156,176163,0,0,,1,,1,4775746.0,5,3,0,2,21.0,2,0.9364635364635384,0.0,1.0,0,52.0,1.0,1541513,13.42754638449256
182934,5239144,74548,0,1,11.0,3,2.0,1,8788388.0,9,2,1,9,18.0,2,0.9380619380619368,0.0,0.0,0,1523.0,6.0,1437921,16.168124913465547
135504,5186292,77528,0,1,10.0,0,15.0,2,5735806.0,6,3,1,9,16.0,4,0.9424575424575392,1.0,0.0,1,311.0,2.0,1112379,18.003524482081524
156964,5186553,9475,0,1,12.0,3,27.0,1,3035085.0,4,2,0,3,16.0,2,0.9351648351648366,1.0,1.0,1,228.0,1.0,1544242,18.66539172735075
147640,5320702,144495,0,2,5.0,0,6.0,2,1688756.0,2,1,4,5,23.0,1,0.9512487512487372,0.0,1.0,0,35.0,1.0,1414057,20.24981327203149
92542,5149063,133890,1,1,11.0,0,33.0,2,1458310.0,2,1,0,0,12.0,3,0.9113886113886652,0.0,0.0,0,345.0,2.0,1375617,19.69457038489928
42372,5282180,163450,0,1,6.0,2,30.0,1,2251708.0,3,2,0,2,21.0,4,0.9166833166833096,1.0,0.0,1,407.0,2.0,1486794,14.697425832218359
189182,5325847,129507,0,1,8.0,0,4.0,1,8238989.0,8,1,3,7,23.0,3,0.9754245754245756,1.0,0.0,0,,,1804086,13.415400663667004
19368,5233799,166264,0,1,4.0,1,8.0,1,2724014.0,3,1,3,3,18.0,3,0.9342657342657332,0.0,0.0,1,300.0,1.0,1499961,23.251169486572522
107320,5166850,157470,0,2,10.0,0,22.0,1,1103937.0,1,3,4,5,14.0,1,0.950149850149844,0.0,0.0,1,248.0,1.0,1461004,19.058383646602643
59052,5229288,164733,0,1,9.0,4,48.0,2,3207502.0,4,1,2,3,19.0,0,0.9349650349650348,0.0,0.0,0,67.0,1.0,1644944,20.675494281899283
52313,5320110,123792,0,2,7.0,2,8.0,1,3119704.0,4,3,4,5,23.0,1,0.9515484515484444,0.0,1.0,0,3990.0,14.0,1704086,19.321299863894644
92343,5214065,178851,0,1,10.0,6,30.0,2,1838721.0,2,1,1,1,17.0,4,0.916483516483504,1.0,0.0,0,,,1561615,10.24306807945135
131976,5308499,147942,0,1,13.0,0,35.0,1,6493173.0,7,1,4,6,22.0,1,0.9682317682317656,0.0,1.0,0,,,1425617,18.55784514821601
31792,5192013,98480,0,1,7.0,3,2.0,1,3013450.0,4,2,1,1,16.0,4,0.9151848151848272,1.0,0.0,0,243.0,1.0,1079250,11.25231596166289
153685,5120053,48765,0,1,8.0,4,17.0,1,3019446.0,4,3,0,0,11.0,3,0.937462537462572,1.0,0.0,0,484.0,2.0,1205034,13.841987987792486
108352,5340538,93953,0,1,10.0,0,15.0,1,9543414.0,10,1,0,5,25.0,2,0.9571428571428569,0.0,1.0,0,61.0,1.0,1748552,20.54209592089346
57644,5132158,62225,0,0,,0,,1,4762880.0,5,3,0,3,11.0,4,0.9176823176823321,1.0,1.0,1,243.0,1.0,1250819,14.891187312255399
